listingUrl,displayAddress,price,propertySubType,propertyImage,detailedDescription,sizeFt,sizeAc,postalCode,brochureUrl,agentCompanyName,agentName,agentCity,agentEmail,agentPhone,agentStreet,agentPostcode,tenure,saleType
https://www.gvproperty.co.uk/property/northminster-business-park-harwood-road-york-yo26-6qu/?results=6394-3065-5851-4297-6420,"Northminster Business Park, Harwood Road,  York ,  YO26 6QU",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2022/08/Estate-New-1-1024x537.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/08/Estate7-1024x529.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/08/Estate6-1024x538.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/08/Estate2-1024x539.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/08/Estate3-1024x541.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/08/Untitled-1024x952.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/08/Untitled2-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/08/Estate4-1024x536.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/08/Estate5-1024x546.jpg']","Superb access to the York Outer Ring Road (A1237), York City Centre and the A64 
 Modern Business Park Environment 
 Fully secure and gated estate with security, CCTV and number plate recognition cameras 
 Amenities onsite 
 Excellent public transport links 
 Suitable for various uses subject to planning",10000,,YO26 6QU,https://www.gvproperty.co.uk/wp-content/uploads/2022/08/Northminster-Business-Park-4.pdf,GV&Co,Paul Mack,,paul@gvproperty.co.uk,0113 285 5981,,,,For Sale
https://www.gvproperty.co.uk/property/stadium300-stadium-way-south-elmsall-wf9-2xr/?results=6394-3065-5851-4297-6420,"Stadium300, Stadium Way,  South Elmsall ,  WF9 2XR",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2025/09/Untitled-1-1024x670.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/Superdrug-49-LR-1024x682.jpg']","Situated within 2.5 miles of the A1 Motorway 
 Eaves height of 11.5 metres 
 Cross docked facility via 14 dock + 6 ground level doors 
 Racked 
 Loading canopies at both sides of the building 
 Extensive external yard areas with up to 130 metre depth 
 Trailer parking with circa 100 demised spaces 
 Vehicle Maintenance Unit 
 Fully secure site with security gatehouse 
 Headquarter style offices of circa 24,000 sq. ft 
 Large separate and secure car parking with over 215 demised spaces",275927,,WF9 2XR,,GV&Co,Paul Mack,,paul@gvproperty.co.uk,0113 285 5981,,,,To Let
https://www.gvproperty.co.uk/property/g-park-trafford-park-ashburton-road-west-manchester-m17-1td/?results=6394-3065-5851-4297-6420,"G-Park, Trafford Park, Ashburton Road West,  Manchester ,  M17 1TD",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2022/07/G-Park-CGI-Aerial-1024x538.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/07/G-PArk-CGI.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/07/G-Park-Site-Plan-1024x761.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/07/Trafford-Park-1-1024x501.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2022/07/Trafford-Park-CGI-annotated-1024x541.jpg']","15 metres to underside of haunch 
 24 dock level loading doors 
 2 ground level loading doors 
 50 metre yard depth 
 50 Kn per sq. m floor loading 
 18,837 sq. ft ancillary offices 
 25 HGV parking spaces 
 177 car parking spaces 
 9 electric car charging bays 
 BREEAM Excellent 
 EPC Rating - A",216118,,M17 1TD,https://www.gvproperty.co.uk/wp-content/uploads/2022/07/G-Park-Trafford-Park-Compressed.pdf,GV&Co,Andrew Gent,,andrew@gvproperty.co.uk,0113 200 3981,,,,To Let
https://www.gvproperty.co.uk/property/harrogate-47-flaxby-hg5-0xj/?results=6394-3065-5851-4297-6420,"Harrogate 47, Flaxby,  Harrogate ,  HG5 0XJ",,,['https://www.gvproperty.co.uk/wp-content/uploads/2022/04/Harrogate-47-photo-1200-1024x512.jpg'],,20000,,HG5 0XJ,https://www.gvproperty.co.uk/wp-content/uploads/2022/04/Harrogate-47.pdf,GV&Co,Paul Mack,,paul@gvproperty.co.uk,0113 285 5981,,,,To Let
https://www.gvproperty.co.uk/property/howden-37-howden-dyke-road-howden-dn14-7uw/?results=6394-3065-5851-4297-6420,"Howden 37, Howden Dyke Road,  Howden ,  DN14 7UW",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2025/09/External-best-1024x641.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/External2.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/Internal.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/External1.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/External.jpg']","Situated within 2 miles of Junction 37 of the M62 
 Eaves height of 14 metres 
 Loading via 11 dock + 14 ground level doors 
 Fully racked – 5,800 sq. ft pallet spaces 
 Fully sprinklered 
 Headquarter style offices of circa 10,600 sq. ft 
 250 demised car parking spaces 
 Fully secure site with security gatehouse",200000,,DN14 7UW,,GV&Co,Paul Mack,,paul@gvproperty.co.uk,0113 285 5981,,,,To Let
https://www.gvproperty.co.uk/property/doncaster-191-unity-doncaster-dn8-5gs-junction-5-of-the-m18-motorway/?results=6394-3065-5851-4297-6420,"Doncaster 191, Unity,  Doncaster ,  DN8 5GS",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_drone008-1024x730.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_drone013-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_drone006-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_drone001-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_014-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_018-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_019-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_025-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_029-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_031-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_033-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_007-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_001-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_011-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_191_007-Edit-1024x682.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/ergo_doncaster_191_067-1024x682.jpg']","Strategically located adjacent to Junction 5 of the M18 Motorway 
 Eaves height of 15 metres to underside of the haunch 
 56 metre depth secure yard and loading area 
 Additional external yard and loading area available 
 Loading via 18 dock and 2 ground level doors 
 32 demised HGV trailer spaces 
 50 kN per sq. m floor loading capacity 
 Fully fitted Grade A Headquarter Offices of 9,532 sq. ft 
 VRF heating and cooling system 
 Extensive and separate car park with 165 demised spaces inc 18 EV spaces 
 Breeam Very Good & EPC A",191305,,DN8 5GS,https://www.gvproperty.co.uk/wp-content/uploads/2025/04/Doncaster-191-3.pdf,GV&Co,Andrew Gent,,andrew@gvproperty.co.uk,0113 200 3981,,,,For Sale
https://www.gvproperty.co.uk/property/integral-thorpe-park-leeds-ls15-8fu/?results=6394-3065-5851-4297-6420,"Integral, Thorpe Park,  Leeds ,  LS15 8FU",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2024/05/12454A-Thorpe-Park-PII-M_10-CGI_03F_mid-1-1024x410.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2024/05/Aerial-with-Proposed-Masterplan-CGI-Integral-Thorpe-Park-Leeds-1.png', 'https://www.gvproperty.co.uk/wp-content/uploads/2024/05/12454A-Thorpe-Park-PII-M_04-CGI_02E_small.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2024/05/Integral-Thorpe-Park-Leeds-1024x607.jpg']","Coming Soon 
 Brand new industrial, logistics and advanced manufacturing business space 
 Up to 596,500 sq ft of state-of-the- art accommodation across 11 units with enviable sustainability credentials, access to unrivalled amenities and an abundance of green space, not to mention exceptional transport links. 
 Offering best-in-class, market-ready spaces. 
 42% of the site retained as green space to boost wellbeing and biodiversity 
 Benefits from thriving amenity and leisure accommodation from The Springs. 
 Immediately off J46 of the M1. 
 Strong public transport links including a new public train station (expected 2025)",30000,,LS15 8FU,,GV&Co,Daniel Walker,,daniel@gvproperty.co.uk,0113 200 3988,,,,To Let
https://www.gvproperty.co.uk/property/aviator-140-hurricane-way-sherburn-in-elmet-leeds-north-yorkshire-ls25-6pt/?results=6394-3065-5851-4297-6420,"Aviator 140, Hurricane Way,  Sherburn in Elmet ,  LS25 6PT",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2025/11/DJI_20251031062516_0025_D-edit-2-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/11/DJI_20251031062443_0021_D-edit-2-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/11/DJI_20251031062641_0038_D-edit-2-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/11/Annotated-aerial-1024x683.jpg']","Eaves height of 13 metres 
 Loading via 14 dock and  electric ground level roller shutter doors 
 Large secure yard and loading area with 45 metre depth 
 Fully secure and gated site 
 Separate car parking with 75 demised spaces 
 Floor loading of 50 kN per sq. m 
 Modern ancillary office accommodation of 6,500 sq. ft with ability to extend to circa 10,000 sq. ft 
 Power supply 500 KVA",137947,,LS25 6PT,https://www.gvproperty.co.uk/wp-content/uploads/2025/11/Aviator-140-Sherburn-1.pdf,GV&Co,Paul Mack,,paul@gvproperty.co.uk,0113 285 5981,,,,To Let
https://www.gvproperty.co.uk/property/former-safetyle-uk-premises-valley-road-barnsley-s73-0bs/?results=6394-3065-5851-4297-6420,"Former Safestyle UK Premises, Valley Road,  Barnsley ,  S73 0BS",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2024/09/DJI_20240813140754_0214_D_JE-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2024/09/Safestyle-aerial-1024x567.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2024/09/DJI_20240813140754_0214_D_JE-1-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2024/09/DJI_20240813140823_0217_D_JE-1-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2024/09/DJI_20240813140852_0222_D_JE-1-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2024/09/DJI_20240813141832_0259_D_JE-1-1024x768.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2024/09/Main-photo-red-line-1024x768.jpg']",,66000,,S73 0BS,https://www.gvproperty.co.uk/wp-content/uploads/2024/09/Valley-Road-Barnsley.pdf,GV&Co,Jonathan Jacob,,jonathan@gvproperty.co.uk,0113 285 5984,,,,For Sale
https://www.gvproperty.co.uk/property/unit-1-total-park-doncaster-south-yorkshire-dn4-5jp/?results=6394-3065-5851-4297-6420,"Unit 1, Total Park,  Doncaster ,  DN4 5JP",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2023/09/Total-Park-Doncaster-1-1024x576.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2023/09/Total-Park-Doncaster-2-1024x576.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2023/09/Total-Park-Doncaster-3-1024x576.jpg']","Coming soon 
 Newly constructed warehouse / industrial premises 
 Situated in close proximity to Junction 3 of the M18 Motorway 
 Eaves height of 12.5 metres 
 Loading via 12 dock level and 2 ground level doors 
 49 metre deep secure yard and loading area with separate parking 
 50 kN per sq. m floor loading 
 High quality ancillary office accommodation of circa 11,000 sq. ft 
 BREEAM Very Good 
 EPC Rating A",129319,,DN4 5JP,https://www.gvproperty.co.uk/wp-content/uploads/2023/09/Total-Park-Doncaster-Unit-1.pdf,GV&Co,Daniel Walker,,daniel@gvproperty.co.uk,0113 200 3988,,,,For Sale
https://www.gvproperty.co.uk/property/unit-ip2g-iport-ontario-drive-new-rossington-doncaster-south-yorkshire-dn11-0bf/?results=6394-3065-5851-4297-6420,"iP2g, iPort,  Doncaster ,  DN11 0PS",,,['https://www.gvproperty.co.uk/wp-content/uploads/2026/01/IP2G_H052-1024x683.jpg'],,119060,,DN11 0PS,https://www.gvproperty.co.uk/wp-content/uploads/2026/01/iPort_Landscape_brochure_6pp_iP2g_JAN26.pdf,GV&Co,Andrew Gent,,andrew@gvproperty.co.uk,0113 200 3981,,,,To Let
https://www.gvproperty.co.uk/property/broadhelm-business-park-pocklington-york-yo42-1ad/?results=6394-3065-5851-4297-6420,"Broadhelm Business Park,  Pocklington ,  YO42 1AD",,,['https://www.gvproperty.co.uk/wp-content/uploads/2022/02/Manor-Court-at-Pocklington-1200-1024x512.jpg'],"Superb access to Pocklington, York and Market Weighton 
 Located adjacent to the  A1079 Pocklington Services 
 Key occupiers in the Pocklington area include  Bond International, Phoenix Software, YARA and Power Health 
 Rural catchment of approx.  40,000",3000,,YO42 1AD,https://www.gvproperty.co.uk/wp-content/uploads/2022/07/Broadhelm-Business-Park.pdf,GV&Co,Paul Mack,,paul@gvproperty.co.uk,0113 285 5981,,,,For Sale
https://www.gvproperty.co.uk/property/unit-9-leeds-bradford-airport-industrial-estate-leeds-ls19-7wp/?results=6394-3065-5851-4297-6420,"Unit 9, Leeds Bradford Airport Industrial Estate, Harrogate Road,  Leeds ,  LS19 7WP",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2025/04/2B9A5693-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/04/LBAIE_Cover_Blue_Sky-1024x724.jpg']","Cost Effective Premises / Flexible Lease Terms Available 
 Strategically positioned adjacent to Leeds Bradford Airport and between Leeds & Bradford City Centres 
 Eaves height of 8.1 metres 
 Fully secure estate with 24 / 7 manned onsite security with controlled access 
 Accommodation is fully sprinklered 
 Loading via multiple ground and dock level doors 
 Park racked 
 High quality ancillary office / welfare provisions",95884,,LS19 7WP,https://www.gvproperty.co.uk/wp-content/uploads/2025/04/LBAIE-Unit-9.pdf,GV&Co,Will Woodhall,,will@gvproperty.co.uk,0113 200 3987,,,,To Let
https://www.gvproperty.co.uk/property/units-2-3-wheatley-hall-road-doncaster-dn2-4lt/?results=6394-3065-5851-4297-6420,"Units 2&3 Indurent Park, Wheatley Hall Road,  Doncaster ,  SN2 4LT",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2025/06/wheatley-hall-road-1024x622.png', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/IMG_2550-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/IMG_25501-1024x683.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/IMG_25502-1024x576.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/IMG_25503-1024x578.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/IMG_25504-1024x577.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2025/09/IMG_25505-1024x753.jpg']",,93934,,SN2 4LT,https://www.gvproperty.co.uk/wp-content/uploads/2025/09/Indurant-Park-Doncaster.pdf,GV&Co,Daniel Walker,,daniel@gvproperty.co.uk,0113 200 3988,,,,To Let
https://www.gvproperty.co.uk/property/unit-3-total-park-doncaster-south-yorkshire-dn4-5jp/?results=6394-3065-5851-4297-6420,"Unit 3, Total Park,  Doncaster ,  DN4 5JP",,,"['https://www.gvproperty.co.uk/wp-content/uploads/2023/09/Total-Park-Doncaster-1-1024x576.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2023/09/Total-Park-Doncaster-2-1024x576.jpg', 'https://www.gvproperty.co.uk/wp-content/uploads/2023/09/Total-Park-Doncaster-3-1024x576.jpg']","Coming soon 
 Newly constructed warehouse / industrial premises 
 Situated in close proximity to Junction 3 of the M18 Motorway 
 Eaves height of 10 metres 
 Loading via 6 dock level and 2 ground level doors 
 45 metre deep secure yard and loading area with separate parking 
 50 kN per sq. m floor loading 
 High quality ancillary office accommodation of circa 7,000 sq. ft 
 BREEAM Very Good 
 EPC Rating A",84389,,DN4 5JP,https://www.gvproperty.co.uk/wp-content/uploads/2023/09/Total-Park-Doncaster-1.pdf,GV&Co,Daniel Walker,,daniel@gvproperty.co.uk,0113 200 3988,,,,To Let
